0,2.599734734478726
1,1.0
2,1.0
3,2.4140393963016744
4,1.0
5,1.0
6,1.0
7,1.0
8,2.4140393963016744
9,1.0
10,5.0137741307804005
11,2.785430072655778
12,1.0
13,1.0
14,1.0
15,2.785430072655778
16,2.599734734478726
17,1.0
18,2.4140393963016744
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
25,1.0
26,2.9711254108328298
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,2.599734734478726
33,1.0
34,2.599734734478726
35,1.0
36,2.2283440581246223
37,1.0
38,1.0
39,2.2283440581246223
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
50,1.0
51,3.5282114253639856
52,2.785430072655778
53,3.5282114253639856
54,1.0
55,2.4140393963016744
56,2.599734734478726
57,2.4140393963016744
58,1.0
59,1.0
60,1.0
61,5.199469468957452
62,1.0
63,1.0
64,2.2283440581246223
65,1.0
