0,1.0
1,1.0
2,1.3164965809277263
3,1.0
4,1.444911182523068
5,1.0
6,1.3164965809277263
7,1.444911182523068
8,1.3164965809277263
9,1.3164965809277263
10,1.0
11,1.3164965809277263
12,1.3164965809277263
13,1.2559289460184544
14,1.3164965809277263
15,1.0
16,1.3164965809277263
17,1.0
18,1.0
19,1.0
20,1.3164965809277263
21,1.0
22,1.0
23,1.444911182523068
24,1.7247448713915892
25,1.3164965809277263
26,1.444911182523068
27,1.444911182523068
28,1.0
29,1.0
30,1.3164965809277263
31,1.444911182523068
32,1.0
33,1.444911182523068
34,1.0
35,1.0
37,1.0
38,1.444911182523068
39,1.3164965809277263
41,1.0
42,1.0
43,1.0
44,1.444911182523068
45,1.444911182523068
46,1.3164965809277263
47,1.444911182523068
48,1.0
49,1.0
50,1.0
51,1.444911182523068
52,1.3164965809277263
53,1.8228756555322951
54,1.444911182523068
55,1.444911182523068
56,1.0
