0,0.20412414523193154
1,196.24524364216808
2,48.299068313995456
3,0.20412414523193154
4,11.684747893443543
5,0.20412414523193154
6,111.17145777246881
7,42.361085189847756
8,0.20412414523193154
9,43.2
10,0.0
11,45.03911343632815
12,27.27723627949905
13,13.965944975103513
14,32.93969119184261
15,231.69736007703384
16,45.03911343632815
17,48.50752518939716
18,28.67696673382022
19,14.310835055998654
20,0.20412414523193154
21,0.20412414523193154
22,369.15298058789
23,188.22699062568046
24,47.135064290974356
25,37.04369439078191
26,45.03911343632815
27,45.03911343632815
28,48.299068313995456
29,27.27723627949905
30,13.063945294843618
31,50.91168824543143
32,111.17145777246881
33,14.682606967715952
34,37.04369439078191
35,43.2
36,28.67696673382022
37,45.03911343632815
38,27.27723627949905
39,43.2
40,43.2
41,0.0
42,0.20412414523193154
43,13.965944975103513
44,43.2
45,179.47200338771503
46,0.20412414523193154
47,34.58768122189882
48,313.71970858643164
49,35.51018125795718
50,0.20412414523193154
51,218.81505210343056
52,25.0
53,45.03911343632815
54,369.15298058789
55,45.03911343632815
56,369.15298058789
57,48.299068313995456
58,196.24524364216808
59,37.600773686430735
60,0.20412414523193154
61,50.91168824543143
62,38.18376618407356
63,37.04369439078191
64,34.58768122189882
65,13.965944975103513
66,0.20412414523193154
67,36.0
68,38.18376618407356
69,87.80727559296452
70,0.20412414523193154
71,35.51018125795718
72,118.2594160043259
73,0.20412414523193154
74,384.22660414569594
75,43.2
76,188.22699062568046
77,49.0
78,242.53562503633296
79,45.03911343632815
80,47.135064290974356
81,235.28978143982368
82,45.03911343632815
