0,3.7489826823262624
1,3.179468493057468
2,1.0
4,5.030389608181047
5,5.172768155498246
7,3.03708994574027
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,2.8475709463439682
15,5.410384798053539
16,4.033739776960658
17,1.0
18,1.0
19,4.74563251354665
20,2.8475709463439682
21,3.03708994574027
22,2.8475709463439682
23,3.03708994574027
24,5.172768155498246
25,1.0
26,1.0
27,1.0
28,4.603253966229452
29,4.318496871595055
30,1.0
31,1.0
32,6.454175081353031
33,4.033739776960658
34,1.0
35,4.888011060863849
36,3.7489826823262624
37,2.8475709463439682
38,1.0
39,4.888011060863849
40,1.0
41,4.318496871595055
42,3.606604135009063
43,4.176118324277858
44,1.0
45,4.74563251354665
46,4.271356419515953
47,1.0
48,3.03708994574027
49,3.03708994574027
50,1.0
51,1.0
52,1.0
53,1.0
54,1.0
55,1.0
56,6.881310723304626
57,4.318496871595055
58,3.55946368292996
59,3.4642255876918644
60,6.881310723304626
61,3.55946368292996
62,1.0
63,3.606604135009063
64,1.0
65,3.4642255876918644
66,3.03708994574027
68,5.599903797449841
69,3.7489826823262624
