0,0.0
1,2678.91298594877
2,5320.628062600967
3,-1.3145594282812782E8
4,-1.3001922271905065E8
5,-1.3145594282812782E8
6,35940.5447512592
7,-1.3100828694721286E8
8,-1.3145594282812782E8
9,-1.3145594282812782E8
10,33242.528250742194
11,35990.28947368421
12,-1.3145594282812782E8
13,33254.108995998824
14,-1.3145594282812782E8
15,-1.3145594282812782E8
16,2681.592346164371
17,-1.3145594282812782E8
18,46913.339406296276
19,-1.1885219761739914E8
20,-1.3145594282812782E8
21,-1.3145594282812782E8
22,-1.3145594282812782E8
23,3.760445591233489E7
