0,2.2677868380553634
1,1.0
2,1.0
3,2.2677868380553634
4,1.5118578920369088
5,1.5118578920369088
6,1.889822365046136
7,1.1338934190276817
8,1.5118578920369088
9,1.889822365046136
10,1.5118578920369088
11,1.0
12,1.0
13,1.1338934190276817
14,1.5118578920369088
15,1.0
16,2.2677868380553634
17,1.889822365046136
18,1.5118578920369088
19,1.5118578920369088
20,1.1338934190276817
21,1.0
22,1.1338934190276817
23,2.2677868380553634
24,1.0
25,1.5118578920369088
26,1.889822365046136
27,1.5118578920369088
28,1.889822365046136
29,1.0
30,1.5118578920369088
31,1.5118578920369088
32,1.0
33,2.2677868380553634
34,1.5118578920369088
35,1.5118578920369088
36,1.0
37,1.0
38,1.5118578920369088
39,1.889822365046136
40,1.0
41,1.0
42,1.889822365046136
43,1.5118578920369088
44,1.889822365046136
45,1.0
46,1.0
47,1.5118578920369088
48,1.5118578920369088
49,1.5118578920369088
50,1.5118578920369088
51,1.889822365046136
52,1.5118578920369088
53,1.0
55,1.0
56,1.5118578920369088
57,1.0
58,1.0
59,1.1338934190276817
60,1.5118578920369088
61,2.2677868380553634
62,2.6457513110645903
63,1.1338934190276817
64,1.1338934190276817
65,1.0
66,1.0
67,1.5118578920369088
68,1.5118578920369088
69,1.5118578920369088
70,1.5118578920369088
71,1.1338934190276817
72,1.0
73,1.0
74,1.0
75,1.5118578920369088
76,2.2677868380553634
77,1.5118578920369088
78,1.5118578920369088
79,1.5118578920369088
80,1.0
81,1.5118578920369088
82,1.889822365046136
83,1.1338934190276817
84,1.889822365046136
85,1.5118578920369088
86,1.5118578920369088
87,1.5118578920369088
88,1.0
89,1.5118578920369088
90,1.889822365046136
91,1.0
92,1.0
93,1.0
94,2.2677868380553634
95,1.889822365046136
96,1.5118578920369088
97,1.0
