0,7.333333333333333
1,7.888888888888889
2,7.777777777777778
3,7.777777777777778
4,7.888888888888889
5,7.777777777777778
6,7.888888888888889
8,7.666666666666667
9,7.777777777777778
10,7.666666666666667
11,7.888888888888889
12,7.111111111111111
13,5.666666666666667
14,5.777777777777778
15,7.777777777777778
16,7.888888888888889
17,6.0
18,5.888888888888889
19,7.888888888888889
20,7.888888888888889
21,7.333333333333333
22,8.11111111111111
23,7.888888888888889
24,6.888888888888889
25,4.222222222222222
