0,1.090553794491038E7
1,1.2365717706690544E7
2,1.1846865296988746E7
3,9444472.902227528
4,2985547.5012116763
5,2.6490396124350075E7
6,1223844.4531061833
7,7606458.211961729
8,1.1470678E7
9,3282054.159926981
10,1.3356501667795355E7
11,9647603.085114257
12,3035582.1897655632
13,1.0614671181712901E7
14,1.3356501667795355E7
15,472911.2842492614
16,1263206.3803975678
17,769987.7444845438
18,1.156706975E7
19,1.2832511720151825E7
20,0.0
21,2899546.912365999
22,1.2832511720151825E7
