0,1.1468547319157187E7
1,1.0239421226532878E7
2,8852424.156264307
3,1.3101682554487074E7
4,27.876773752593156
5,1.3579768892991778E7
6,1.5054841849080475E7
7,105.06246873899865
8,0.0
9,1692.4685526052997
10,1.3642521570027633E7
11,1.242979062429818E7
12,2358071.644001064
13,8833531.46297563
14,1717548.259293449
15,0.0
16,602.671501496973
17,9073786.410496973
18,9026626.172209641
19,1565.6062572145904
20,1172.3464634844445
21,1986.0850932156334
22,5.154544744848821
23,9415884.178622875
